fecha_opreal,hora_opreal,eolica,geotermica,hidraulica,solar,termica
2021-03-31,2,889.6228635129,39.028,1224.580014711,0.0022300626000000003,6557.5626616564
2021-03-31,3,877.218745186,39.018,1379.1008144483,0.0021038612,6178.0630325138
2021-03-31,4,882.2484840562,39.006,1283.3601552378,0.0023336604,6078.4135437433
2021-03-31,5,737.4500735306,39.13,1303.9000385957,0.0022470609,6143.7561620934
2021-03-31,6,722.3424302498,38.8775,1233.486715916,0.0022659584,6295.4983317731
2021-03-31,7,728.8281604159,39.2155,1262.8216934554,0.007324362700000001,6553.9075049441
2021-03-31,8,655.3968402292,39.42100000000001,1332.0144630903,6.0027200482,6862.7531253136
2021-03-31,9,616.4603496504,38.584,1418.5041386144,461.8644478079,6929.9370055846
2021-03-31,10,557.3990515995,38.3185,1137.3592733689,1612.6511924253,6563.3437840215
2021-03-31,11,537.5482431702001,37.3835,1113.7898305187,2206.9241296498,6172.5420648505
2021-03-31,12,508.1307064648,37.049499999999995,1141.0401799468,2520.1249520349,5820.1225396347
2021-03-31,13,474.4386717041,36.247,1169.6608859584,2760.8828461432,5680.669886183
2021-03-31,14,511.8591394743,36.44,1209.8697331965,2811.6970575144,5603.897042501
2021-03-31,15,627.1986466476,36.0945,1195.8502317224,2824.2978162525,5384.6102003267
2021-03-31,16,711.4626275382,36.312,1176.8007312441,2857.1251513136,5242.83563434
2021-03-31,17,775.9678148732,36.736999999999995,1238.5926947115,2698.4899119885,5062.5566101315
2021-03-31,18,888.4441829806,26.721000000000004,1183.6696334188,2371.2929479356,5192.446462728
2021-03-31,19,885.9179901208,31.529000000000003,1282.686813864,1319.089419652,5908.9677772724
2021-03-31,20,801.4527829616,38.6405,1573.883268361,105.5260985093,7049.4558590758
2021-03-31,21,669.41878421,40.683,1901.4817170518,0.0250520802,7440.1140441235
2021-03-31,22,617.4301962906,40.4995,1826.2050624196,0.0024325949,7449.2618862117
2021-03-31,23,630.7714071112,40.894499999999994,1588.5054362144,0.0022366972000000002,7182.1405691475
2021-03-31,24,706.9262671463,40.9995,1593.9679320079,0.0022341661999999997,6784.5808375458
2021-04-01,1,675.4652286177001,36.0359,1568.3369907538,0.0020744898,6192.9726742187
2021-04-01,2,578.5414836753,36.191900000000004,1560.3512363945,0.0020970037000000003,5938.6925138576
2021-04-01,3,503.2785944185,35.8919,1534.5417779027,0.0020198192,5886.9810442771995
2021-04-01,4,461.520949665,36.1713,1509.2034062539,0.0019452589,5866.7171086465005
2021-04-01,5,424.56127780180003,36.2889,1505.7432172115,0.002135506,5964.0509045482
2021-04-01,6,325.472093656,36.0252,1512.5799562736,0.0020850254,6168.3621627399
2021-04-01,7,252.1614734655,36.2387,1538.9821411436,4.4640503816,6453.3774566326
2021-04-01,8,253.9452725483,36.362899999999996,1589.1977423772,36.1460909657,6737.3425119422
2021-04-01,9,256.9844502916,35.9448,1610.3716069009,536.6702976804,6825.1299589941
2021-04-01,10,232.0403121404,34.8237,1598.0659983303,1615.4448125645001,6289.8500642774
2021-04-01,11,201.2688933919,33.5456,1627.7358936277,2206.8089747202,5713.0082213435
2021-04-01,12,182.00578401770002,33.1383,1601.5456989898,2526.4021403697,5476.9890020674
2021-04-01,13,216.8580154411,33.3946,1534.3149382866,2674.8738273411,5415.6104983624
2021-04-01,14,253.4270325414,32.9791,1361.5894153064,2828.6011713847,5401.8526417297
2021-04-01,15,256.11498285289997,33.0325,1338.6200556056,2723.5584950692,5160.42019789
2021-04-01,16,417.38607514619997,33.2253,1240.914255668,2932.6565533158,4981.1320257352
2021-04-01,17,634.4913872413,33.4494,1182.3275811298,2828.2415397017,4708.8419464444
2021-04-01,18,809.8586872029,33.8604,1117.7857348513,2501.3319475403,4643.8366934376
2021-04-01,19,914.9749682419,34.5189,1229.8207766745,1326.3710952487,5376.7702752884
2021-04-01,20,893.3816090739,35.647099999999995,1607.1741272327,94.8147622845,6474.2889392284
2021-04-01,21,813.0199258583,36.717,1758.1310645503,0.0247680218,7035.167317247
2021-04-01,22,753.5989399185,36.9566,1806.074566112,0.0021645657,6909.2588348348
2021-04-01,23,799.0417610791,37.2912,1621.2474637444,0.0021962841,6694.7098628235
2021-04-01,24,701.014391398,37.5972,1556.6185188159,0.0021327443,6520.6196058921
2021-04-02,1,752.0202306069,37.547799999999995,1308.213351952,0.0021337499,6386.3168967976
2021-04-02,2,793.3145200887,37.0042,1188.4884983513,0.0020686356,6113.4218395305
2021-04-02,3,618.1356863922,37.1289,1197.5526456525,0.0019880809,6061.9874237237
2021-04-02,4,611.1840690426,37.1843,1206.3776308714,0.0020149188000000004,5907.2552707631
2021-04-02,5,624.7105021871,37.3526,1244.2379817957,0.0019517269999999999,5798.7860961412
2021-04-02,6,613.7308101321,37.3322,1247.8344040609,0.0020043361,5728.3403311637
2021-04-02,7,614.4073055239,37.3868,1234.2311119084,0.0051372004,5705.4787166806
2021-04-02,8,631.3703299466999,37.3694,1373.6570966303,10.9905627026,5542.4472731922
2021-04-02,9,595.4955097902,37.168,1326.1978045649,620.123373848,5094.6801596507
2021-04-02,10,468.815121096,36.1507,1077.8611936979,1996.3315481124,4302.6082482298
2021-04-02,11,449.7622628894,34.9076,1029.6287015489,2513.1174151593,4237.3567382373
2021-04-02,12,490.9037080384,34.202,995.1180282103,2682.3140808673,4273.4679578635
2021-04-02,13,488.3650639119,33.3053,1021.1863252276,2833.7211720925,4228.6236868475
2021-04-02,14,443.991010181,32.7121,1019.505022659,2924.5588923186,4345.5036099022
2021-04-02,15,477.0241242807,32.4399,964.8272534425,2955.2335269121,4357.1030927153
2021-04-02,16,640.5514566547,32.5871,1000.1866642439,2926.509912387,4009.9100994184
2021-04-02,17,946.643220965,32.9706,926.9072303453,2858.1142467866002,3749.2720664303
2021-04-02,18,1182.281958677,33.5127,957.2749284914,2550.1371735452,3632.3565390927
2021-04-02,19,1328.5404211851,34.2337,1178.8024437462,1317.267743127,4489.6394497903
2021-04-02,20,1284.851039137,35.1702,1645.122111892,92.3677519495,5660.3460153194
2021-04-02,21,1247.0953252051,35.7312,1863.0199369732,0.023340875,6213.9105274916
2021-04-02,22,1174.7564287883001,35.9524,1563.7925325902002,0.0022141592,6388.1525692155
2021-04-02,23,1061.4289637973,36.4364,1506.7255085476,0.0020657983000000003,6356.7134986614
2021-04-02,24,850.9770659078,36.0971,1435.659088987,0.0019802149,6309.2753032062
2021-04-03,1,733.7114569454,36.6569,1546.7186590282001,0.0020968738,5990.3716981719
2021-04-03,2,591.2673843315,36.4411,1418.7959898408,0.0021225794,5961.964249456
2021-04-03,3,541.5490353247,36.8009,1265.0518138575999,0.0022214624,5910.6690878201
2021-04-03,4,523.7023840791,36.3538,1160.4465957874,0.0020597553,5908.9268926177
2021-04-03,5,505.2245164746,36.3367,1106.4123453021,0.001951799,5880.6971697611
2021-04-03,6,509.8691423936,36.4725,1098.2534996357,0.0019424409,5870.8039909886
2021-04-03,7,489.8696217524,36.282,1151.2316192174,0.1341919487,5864.8562111832
2021-04-03,8,459.90308536699996,36.2752,1185.3304113079,28.959375881000003,5867.2003146206
2021-04-03,9,384.6492755488,36.9436,1106.7448966693,541.8056168373,5656.2749090066
2021-04-03,10,313.2363660421,36.2234,900.5249859136,1974.7259831266,4881.5972182847
2021-04-03,11,322.3605614936,34.1717,936.57070397,2640.0018630527998,4391.2630583741
2021-04-03,12,419.9823881412,33.2464,944.9357201346,2842.5217145842003,4269.986396989
2021-04-03,13,450.4404071812,32.4553,1048.5674564264,2949.412455465,4155.3409659786
2021-04-03,14,415.1909416764,32.1017,1132.42822216,2950.0339235501,4334.2421230434
2021-04-03,15,327.8821002499,31.863799999999998,1111.9830658331,2920.2432655393,4511.3893456997
2021-04-03,16,286.6996295788,32.2848,1073.5108761215,2873.6484153202,4534.8032021415
2021-04-03,17,309.1195456683,32.8614,1011.0790891788,2724.4020543598,4599.2116039606
2021-04-03,18,284.7276289471,33.4193,1059.1527496598,2316.7305121408,4799.824960587
2021-04-03,19,240.54731840099998,34.1131,1397.7813783833,1132.5134563934,5703.4911123026
2021-04-03,20,240.5458877385,35.222,1934.4020984306,80.59779329850001,6503.7104612755
2021-04-03,21,245.7127049746,36.4388,1956.695663608,0.0201336296,6914.367034491
2021-04-03,22,211.0845030096,36.0398,1912.2513786783,0.0019285874,7029.6720539022
2021-04-03,23,171.9257000681,36.706,1570.6053917769,0.0018978892,7108.8883055357
2021-04-03,24,135.5748898015,37.2205,1452.2760888916,0.0021689028,6981.0951316042
2021-04-03,25,192.9608070709,37.2205,1331.2127130356,0.0020554177,6756.0240110672
2021-04-04,1,195.93960735390002,42.715199999999996,1398.55926542,0.0021369242,6500.4694467102
2021-04-04,2,176.9397672988,42.5309,1338.9906847042,0.0020300654000000003,6304.8166112464
2021-04-04,3,170.0359168136,42.567,1172.4623124681,0.0018445659,6305.6756382368
2021-04-04,4,325.4399716788,42.487899999999996,1153.5864129011,0.0018406006000000002,6062.6934098961
2021-04-04,5,352.4587912224,42.438599999999994,1176.9149887557,0.0018082382999999999,5957.554550205
2021-04-04,6,330.1774819418,42.2668,1154.3598463089,0.004339538699999999,6016.8914824265
2021-04-04,7,306.1019828712,42.4825,1163.8633576354,1.0567940553,6003.0442005896
2021-04-04,8,322.4953274468,42.8375,1126.9279736094,345.69393310510003,5605.832493075201
2021-04-04,9,331.9557136932,42.723,1088.795873052,1338.1838458744,4873.7963563428
2021-04-04,10,317.7512949333,41.058899999999994,1001.7063470606,1971.432873818,4664.3118232334
2021-04-04,11,335.7135908825,40.44540000000001,981.320239296,2165.6099093932,4773.7568197913
2021-04-04,12,497.27267004559997,39.3165,888.0857074249,2293.5235785946,4808.5843297505
2021-04-04,13,526.8263258805,38.9603,1006.3654389083999,2436.066934424,4752.2080047788
2021-04-04,14,654.2976358895,39.2168,992.3396044999,2511.5798350629,4776.4423426112
2021-04-04,15,563.2889911194,38.793,1019.5537796434,2429.0245421299,4736.548813952
2021-04-04,16,545.0298194679,39.065,940.5153937056,2331.8728695162,4758.5393170203
2021-04-04,17,501.247553498,39.52760000000001,1007.9260085488,2008.8505495207,5041.7165838854
2021-04-04,18,476.15610719,40.3296,1050.3588034718,1030.5570897638,5803.3048064682
2021-04-04,19,444.1853533982,40.3655,1476.4433208126,117.96862668,6727.2801983285
2021-04-04,20,398.539706584,40.8775,1975.9269639433,1.4931692712,7048.7046939403
2021-04-04,21,415.3483799384,41.1408,1785.0612442992,0.0019648638,7091.1981104603
2021-04-04,22,361.091462794,41.4606,1748.7235778448999,0.2077115022,6998.9640689603
2021-04-04,23,350.9146847619,41.1101,1645.2841149421001,0.0020130195999999998,6765.2346781392
2021-04-04,24,371.5344568796,41.0722,1489.6071552316,0.0019229881,6490.0251514605
2021-04-05,1,431.2598894456,36.0694,1459.3807193466,0.0019656921000000003,6164.3216862884
2021-04-05,2,440.4549909918,35.804199999999994,1341.7799219984,0.0019830205,6069.0575003015
2021-04-05,3,398.7944418052,35.9864,1194.3597867547,0.0020120193,6107.7391964172
2021-04-05,4,348.9035200492,36.2989,1209.2161420489,0.0020427452,6024.670132907
2021-04-05,5,365.893836364,36.265699999999995,1183.9880486219,0.002134221,6050.5979113491
2021-04-05,6,367.469517296,36.343199999999996,1215.8930192872,0.0032591156,6160.2387383769
2021-04-05,7,373.3380480656,36.629599999999996,1288.4198585395,0.1201271116,6382.2770210998
2021-04-05,8,399.0073701948,36.2498,1295.3644644725,377.9111568937,6262.8505489606
2021-04-05,9,368.153765832,35.627,1222.3367137676,1610.2270874273,5854.9925264988
2021-04-05,10,307.5996975588,35.2226,1111.7339578127,2331.6962521598,5924.2536225475
2021-04-05,11,379.1866763853,34.7415,1035.9627477681,2708.4540025235,5676.0412551868
2021-04-05,12,442.564259539,34.0626,1050.000938902,2879.4911619224,5551.8550255659
2021-04-05,13,566.6841517035,33.798700000000004,1126.4910241516,2899.2432231166,5365.7355835573
2021-04-05,14,570.5400895217,33.9258,1177.4551206515,2825.1894472272,5429.0632708895
2021-04-05,15,619.4971955482,34.575100000000006,1147.5756940798,2727.900702589,5508.1220231657
2021-04-05,16,670.0774813917,28.729,1128.0599597808,2615.3203905203,5598.9276026572
2021-04-05,17,656.3505941394,19.5834,1187.3311828399999,2327.6644839945,5876.3221697652
2021-04-05,18,664.9172119213,21.022000000000002,1301.9051814671,1315.9593247549,6565.9629408908
2021-04-05,19,657.417373531,35.1349,1622.1900594611,179.8994760001,7438.2304772838
2021-04-05,20,600.8052161292,35.7525,1745.4883317931,6.557811089099999,7873.827663605
2021-04-05,21,580.3064374776,36.1516,1888.9091906905,0.0019549919000000004,7515.560179205901
2021-04-05,22,588.7215779491,36.175,1884.0246008394,0.0019079593,7269.6826730584
2021-04-05,23,498.5806358608,36.3797,1614.5897665616,0.0019723042,7182.6303199917
2021-04-05,24,517.0652597633,36.444900000000004,1437.1272693741,0.0007310734,7094.6008370533
2021-04-06,1,572.2370136881,41.675799999999995,1343.8403417727,7.20272e-05,6763.3920688603
2021-04-06,2,526.1422500263,41.1978,1224.5733472049,6.07833e-05,6698.8381649996
2021-04-06,3,510.11949023259996,41.1979,1066.9913336297,5.52372e-05,6692.9150055479
2021-04-06,4,468.45296449800003,41.6119,1066.7323939321,4.49491e-05,6622.6345021172
2021-04-06,5,555.0629236668,41.6375,1049.2673595899,4.64153e-05,6524.2881777297
2021-04-06,6,642.4767862651,40.9674,1092.8642048494,0.0022346641,6420.3940506415
2021-04-06,7,628.2359786096999,41.2638,1366.8066155238998,0.5523176152,6367.8732947859
2021-04-06,8,574.6618592048,40.7268,1226.1658736729,420.9985750316,6342.7620717797
2021-04-06,9,573.071089975,40.4941,927.9736894451,1779.7654053679,5819.0019856136
2021-04-06,10,445.7120164815,40.062,967.6675369603,2606.7976850061,5596.1042405401995
2021-04-06,11,405.6935227403,38.9866,1019.2263882004,2845.7087732201,5598.9353492129
2021-04-06,12,509.8299769894,38.1285,1008.4594375733,2923.1598620107998,5447.9397617627
2021-04-06,13,652.2472175091,38.0242,1056.2507301618,2941.0482765945,5309.8641239055
2021-04-06,14,956.8917729969,37.7928,1049.9696178956,2934.1126121443,5020.2695025214
2021-04-06,15,1064.4114907363,37.6732,1172.0352151739,2894.1286664892,4752.4262434874
2021-04-06,16,1237.3608051162,37.8364,1080.5070936895,2810.9677327039,4721.3809695837
2021-04-06,17,1355.932223552,38.0964,1063.6966599113,2541.3945931445,4839.2890469117
2021-04-06,18,1309.8994200161,38.3316,1031.7837070727,1432.1205490984,6035.5089555189
2021-04-06,19,1273.3122274234,39.1775,1463.1107437333,238.3798106346,6950.6702801852
2021-04-06,20,1193.7000172414,39.9551,1662.9776376668,9.279336754700001,7333.7209218753
2021-04-06,21,978.3109806158,40.6245,1812.3463974270999,0.0021715511,7159.7030733661
2021-04-06,22,946.6520805827,40.7337,1653.6306585846,0.00208894,7123.6186304962
2021-04-06,23,943.2911429513,40.4842,1469.3743252235,0.0021650356000000003,6991.5387850738
2021-04-06,24,886.3366034342,40.715999999999994,1371.3933367601,0.0021628647,6834.0530321252
2021-04-07,1,866.2031402914,41.1933,1161.255261512,0.0022721805999999997,6665.375692502
2021-04-07,2,949.0697008606,41.1338,1146.8174584274,0.0020899949000000003,6309.2252763558
2021-04-07,3,826.8198053112,41.452,1188.1449872247,0.0021655751,6186.6168786053995
2021-04-07,4,666.2613037613,41.678,1177.7813718374,0.0020122843,6173.6071038635
2021-04-07,5,634.0194640054,41.8446,1212.7286334557,0.0017961442,6174.8611308541
2021-04-07,6,595.5218875345,41.138999999999996,1188.2253606981,0.0037086373000000004,6373.1459941308
2021-04-07,7,538.2185650145,40.8992,1291.4511765134,11.7975848494,6491.2864917409
2021-04-07,8,542.1148447146,40.790400000000005,1140.3286750612,394.9849990531,6432.1677109259
2021-04-07,9,421.9686692065,40.5616,1154.4777984362,1585.2985677778,5776.4722633629
2021-04-07,10,346.2394705672,39.3795,1134.9410805054001,2439.7059455621,5618.2571351987
2021-04-07,11,521.9171151987,38.830600000000004,1033.7597463445,2682.0678542513,5445.2645353026
2021-04-07,12,557.6755845238,37.6987,1108.9131109288,2787.7951493998,5334.3557497203
2021-04-07,13,758.6096555416,36.964600000000004,1023.9115159544,2833.0824132429,5294.3834168238
2021-04-07,14,821.0457605041,37.0841,1087.4193365517,2746.6550227592998,5249.2600194814995
2021-04-07,15,871.4131294536,36.8266,1225.2890150578,2628.2220251356002,5197.4861420304
2021-04-07,16,954.1421845058,37.022,1124.1382678273,2485.2886219448,5354.3248096365
2021-04-07,17,1137.8218540608,37.8617,1081.8572950628,2087.2473344324,5533.8590085162
2021-04-07,18,1176.0020771155,38.3505,1249.4329353586,1096.2905732505,6190.6563249211
2021-04-07,19,1156.5667339091,38.8836,1715.1020257901,174.6712550145,6810.1415374102
2021-04-07,20,1113.5809327651,40.807,1920.8818356259999,5.523171871900001,7167.7276969532
2021-04-07,21,967.4922254334,42.3022,1828.3695127978,0.0019428887,7119.17760598
2021-04-07,22,762.9503016358,42.7141,1749.3314927870001,0.0015129168,7201.9065246817
2021-04-07,23,651.7844071031,42.7679,1681.1738447689,0.002223961,7137.2403646763005
2021-04-07,24,531.5753250437,42.7271,1563.6577633922,0.0022199042,7024.5530411285
2021-04-08,1,490.3213493179,42.683800000000005,1580.6173138959,0.002160581,6651.9417128423
2021-04-08,2,461.3117236684,42.0888,1551.8628857113001,0.0023296191000000003,6431.1899555792
2021-04-08,3,605.4083547934,42.68470000000001,1252.6625450013,0.0023394532,6281.947802664
2021-04-08,4,729.5949143931,43.678799999999995,1161.1515753323,0.0021640271,6143.9262229595
2021-04-08,5,877.5886912053,43.852599999999995,1175.308573244,0.002097334,6024.6613066358
2021-04-08,6,861.1279945692,43.1464,1166.1339372081,0.0026905225,6123.5002035361995
2021-04-08,7,862.0185650582,43.2204,1285.2969521482,0.3679682398,6218.2333192662
2021-04-08,8,786.2056310289,42.998099999999994,1276.0120177497,299.1344236529,6117.1773050049
2021-04-08,9,565.6578088345,43.1844,1234.0438091128,1219.9435357655,6087.5867104156
2021-04-08,10,467.803144075,42.269099999999995,1019.5828393299,2105.4174074611,5944.3951951493
2021-04-08,11,577.6279158336,40.5643,970.8677762183,2534.3756245835,5579.9275944096
2021-04-08,12,687.4114454409,39.7264,964.0282722152,2681.3496192692,5560.7231460818
2021-04-08,13,1055.7915964607,39.601,921.2254149381,2616.1686801175,5295.9965525267
2021-04-08,14,1378.275681443,39.1182,1042.1903936811,2622.2919994721,4855.3874159019
2021-04-08,15,1575.1865204829999,38.8337,1047.6459396191,2543.7601250678,4700.9260119576
2021-04-08,16,1584.5228830096999,39.2976,1051.597125991,2364.7208968864,4840.8984218873
2021-04-08,17,1588.5140457387,39.256699999999995,1046.4763636488,2168.5661584366,5043.6704801146
2021-04-08,18,1607.7080256951,39.301500000000004,1171.368562567,1109.7776158522,5875.5178397007
2021-04-08,19,1497.5282039748001,40.0172,1518.6231367204,184.1674496523,6695.8603408911
2021-04-08,20,1400.6316910931,40.7016,1671.4708069189,6.2436271071,7190.2957978193
2021-04-08,21,1395.6948411695,41.539500000000004,1726.0107828328,0.0021268344000000003,6900.7516271318
2021-04-08,22,1314.4457220602999,41.7216,1617.5198037782,0.0022020684,6604.3806753193
2021-04-08,23,1266.1487891693,41.311899999999994,1496.3687819178,0.0021184447,6506.1683029684
2021-04-08,24,1259.1844017606,40.6987,1237.2120519422,0.0021755762,6417.5718138103
2021-04-09,1,1070.0390919083,40.9597,1261.9472238768,0.0021085661,6360.7677894435
2021-04-09,2,914.5112474163,41.6726,1210.7807601631,0.0020147353,6231.7187661807
2021-04-09,3,966.2600910415,41.547799999999995,1122.9663695164,0.0020485623,6137.0530427794
2021-04-09,4,947.5358272297001,41.4829,1144.2845409196,0.0019966269000000004,6049.5849717123
2021-04-09,5,1007.3182049015,41.584900000000005,1127.3166462938,0.0022091752,5971.8789619267
2021-04-09,6,1035.7309368613,41.5306,1128.8662225382,0.0021601543,5982.5055186526
2021-04-09,7,1149.716768903,41.4036,1129.5598965309,25.6750356288,6090.9515312529
2021-04-09,8,1167.2969238601,41.6422,1069.3560814521,420.74911991,5898.5909440983
2021-04-09,9,1041.8394652797,41.777699999999996,940.4829854843,1778.9138531848,5372.2615476063
2021-04-09,10,944.3008001144,40.859700000000004,949.7148651841,2657.7651099553,5145.9371950972
2021-04-09,11,1077.0224381909,39.4564,942.1190442246,2886.4403430383,4891.7948672837
2021-04-09,12,1387.0073924891,38.7111,972.3892059225,2901.2798361732002,4649.474146773
2021-04-09,13,1506.9435594159,37.857,1062.2021367829,2899.1643093232,4560.6606857641
2021-04-09,14,1648.9224984475,37.952,1069.1956308424,2890.5551979952,4434.577611563
2021-04-09,15,1752.9091571468,37.958200000000005,1037.781381691,2817.4790640360998,4428.8480574894
2021-04-09,16,1722.4872541111,38.134299999999996,1017.312002998,2637.4054040912,4510.7116582478
2021-04-09,17,1700.5543352770999,39.077600000000004,1029.4504306673,2289.4640176621,4782.6903195493
2021-04-09,18,1638.2960925958,39.563,1117.1778331304,1083.4122112439,5791.1152023998
2021-04-09,19,1542.5242117431,41.1986,1586.5627281848,130.2412041695,6559.4859002614
2021-04-09,20,1463.5649353541,41.966800000000006,1912.3954460212,2.8545426427000002,6518.4843692429
2021-04-09,21,1403.3383252885,42.3471,1750.2764835266,0.0022787776,6540.6635819187995
2021-04-09,22,1447.7561097871999,42.5203,1536.5008594172,0.0021702095,6555.2369728138
2021-04-09,23,1407.7221577386001,42.1365,1406.2355378756,0.0022024101999999998,6514.2376102158
2021-04-09,24,1390.4763039363002,42.1171,1368.6137699803,0.0022458564,6244.0466928
2021-04-10,1,1402.5692643123,42.1348,1202.6332398349,0.0021344192,6346.1018621143
2021-04-10,2,1384.5275934425,42.519999999999996,1134.1064785126,0.0020992179000000003,6075.6125560389
2021-04-10,3,1307.30637115,42.7261,1306.5228601189,0.0020107203000000002,5768.7267979444
2021-04-10,4,1291.6431696717,42.9575,1166.3776059543,0.0020630472,5809.2295879303
2021-04-10,5,1203.674108226,42.4336,1127.4717516616,0.0020392559,5849.2028765833
2021-04-10,6,1143.8710369645,42.7225,1094.7627887397,0.0041970224,5878.4773850333
2021-04-10,7,1070.1403908118,43.4374,1210.1521022179,0.6414912486,5902.3040270272995
2021-04-10,8,998.4958275148999,43.521,1072.415327298,300.1585483584,5680.7024575963
2021-04-10,9,940.6786438234001,42.4705,983.6955079442,1513.2517360439,4842.2860284414
2021-04-10,10,841.5340241554,40.939099999999996,1051.3525530030001,2383.7052263025003,4493.3365512667
2021-04-10,11,801.4643724571999,40.8533,1039.4029244706,2818.0910892015,4430.2193553123
2021-04-10,12,1132.317438088,40.7325,1006.9402007898,2944.5525885978,4180.0348929067
2021-04-10,13,1371.2840203181,40.2808,1069.3275701917,3011.6060478707,3820.7421748448
2021-04-10,14,1522.2513414205,40.0105,1032.3494446062,3036.2880335063,3749.2622942782
2021-04-10,15,1573.38765934,39.7098,948.7930752556,2965.1858552463,3741.7218480779998
2021-04-10,16,1582.50193014,39.7579,946.0957973677,2866.0319143164,3711.3280556605
2021-04-10,17,1628.7380013439,40.876400000000004,966.0381571492001,2576.6939596691,3844.486337998
2021-04-10,18,1666.5725188011,41.4078,1125.8133145183,1334.2169737408,4978.5424909731
2021-04-10,19,1617.9221659172001,41.6447,1718.1653004555,160.2572664123,5904.1632187221
2021-04-10,20,1562.498522605,43.2212,2107.9099814378,3.841017703,6149.9758642788
2021-04-10,21,1512.1536901319998,43.9815,1943.0982746644,0.0021696388999999996,6115.2736296928
2021-04-10,22,1436.8533981191,43.822,1721.6093236826,0.0020811222,6176.728030585
2021-04-10,23,1093.1323523763,43.7984,1637.6367207503001,0.0019624376000000002,6246.0398032786
2021-04-10,24,842.8125210222,43.3086,1602.8418752568,0.0019139411,6213.1390454912
2021-04-11,1,725.1451074372001,38.768699999999995,1449.3584439364001,0.0021098444999999998,6193.376584063
2021-04-11,2,632.8508489134999,38.8699,1028.4592324378,0.0020045966,6349.4856696232
2021-04-11,3,625.4241949355,38.367000000000004,1105.2397585216,0.0019214518,6030.3062654002
2021-04-11,4,552.1510554445999,38.0,1125.9573902513,0.0019971362,5931.6140759065
2021-04-11,5,512.5308973893,38.0937,1145.5161373777,0.0019813328,5919.031223081
2021-04-11,6,551.681795344,38.0884,1103.7174982684,0.0020005504,5840.0996310945
2021-04-11,7,596.8636977659,38.5193,1136.262833497,0.5267065838,5759.3378077909
2021-04-11,8,700.808856576,39.452799999999996,993.7947879849,350.6115058207,5198.641553214
2021-04-11,9,747.8370208366,35.361000000000004,936.7759191021,1308.2677787173,4346.0990671834
2021-04-11,10,745.2214629607,22.7024,952.6094766497,2378.3982611585,3667.7953301824
2021-04-11,11,938.0703977515,35.5849,841.4503335173,2822.6201778914,3472.1278439855
2021-04-11,12,891.9208965133,34.2816,894.657314286,2921.5519405562,3606.0355394893
2021-04-11,13,859.9657311707999,34.181200000000004,850.735958367,2952.2400471105,3800.5516019423
2021-04-11,14,894.0505227085999,33.936,891.3738961516,2940.2082768957,3977.3026947925
2021-04-11,15,812.2517774524,34.947900000000004,928.1845176546,2916.6216332019,4046.1575179554
2021-04-11,16,756.9964695167,35.030699999999996,858.4987108424,2820.507503455,4164.6643250093
2021-04-11,17,731.9111447793,35.5013,983.6403213543,2486.4146507073,4331.0543791735
2021-04-11,18,667.1031088108,36.153499999999994,1177.3202449636,1268.7573037419,5574.6793521306
2021-04-11,19,619.7984588474,37.2,1342.8548686742,128.86582801769998,6974.3754156705
2021-04-11,20,583.3149135359,37.886399999999995,1548.0148923939,2.3893945093999998,7393.5671343562
2021-04-11,21,545.1894719521,37.819199999999995,1808.9427164035,0.0016223928,7039.8110167414
2021-04-11,22,586.1277358234,37.9503,1685.5935191308001,0.0019156411,6987.8572750143
2021-04-11,23,622.0048144978,38.7164,1544.9086401542,0.0019586314,6763.784508434
2021-04-11,24,648.9616832337,39.474999999999994,1380.0578833789,0.0022058869,6553.5388375971
2021-04-12,1,720.5181055628,38.8346,1288.4589775685,0.0020880678,6232.197373279
2021-04-12,2,691.5973829571,39.2783,1272.5832001177,0.0020526366,6042.5135498336
2021-04-12,3,665.2222571183,39.7679,1295.9143515921,0.0020454640000000003,5897.767955352
2021-04-12,4,628.9019453036,39.817099999999996,1282.3853886783,0.0022792015,5905.4263309233
2021-04-12,5,660.6264367038,39.82640000000001,1417.5204218431,0.0021208423,5756.2101652473
2021-04-12,6,629.3072580617,39.4949,1489.8462819945,0.0022095727999999998,5794.1633326686
2021-04-12,7,649.9698773442,40.1389,1636.0403038358,4.9414188234,5923.8412635231
2021-04-12,8,637.6025743117,39.8758,1524.1546568649,473.3978597426,5868.9399843551
2021-04-12,9,581.2473375933,38.3425,1040.9676677759,1937.440266689,5522.4054307903
2021-04-12,10,520.6636038105,36.7485,1018.5463117419,2605.350289321,5467.1285145214
2021-04-12,11,459.277503687,36.1139,955.8576344814,2853.2219092683,5601.0417876141
2021-04-12,12,490.6672140411,35.082899999999995,1001.6530127271,2922.8358515272,5546.6845031664
2021-04-12,13,543.0344313237,33.6924,1026.6891540281001,2942.211453923,5518.792987882
2021-04-12,14,615.3121028887,33.5619,1041.8728209174,2916.4590524509,5545.2850906413
2021-04-12,15,813.499118727,34.3378,941.214370816,2902.3204230841,5467.0101620271
2021-04-12,16,1038.1651029989,34.778800000000004,930.9129381283,2798.6296186826,5306.8075777253
2021-04-12,17,1073.6210647516,35.209599999999995,1135.3658606775,2412.8139256121,5351.5498478586
2021-04-12,18,1061.9686245494,36.270300000000006,1445.4133857242,1079.4917832477,6205.5031762097
2021-04-12,19,918.3474946212,38.0618,1678.8529007639,80.7235565005,7345.9571498695
2021-04-12,20,813.3199681374,38.3661,1807.2814212143,1.2868801270999999,7754.7405720278
