,fecha_opreal,hora_opreal,active_plants_eolica,active_plants_geotermica,active_plants_hidraulica,active_plants_solar,active_plants_termica,percentage_active_eolica,percentage_active_geotermica,percentage_active_hidraulica,percentage_active_solar,percentage_active_termica,total_plants_eolica,total_plants_geotermica,total_plants_hidraulica,total_plants_solar,total_plants_termica
0,2023-08-01,1,47.0,1.0,123.0,1.0,41.0,0.8245614035087719,1.0,0.7151162790697675,0.0019801980198019802,0.20398009950248755,57.0,1.0,172.0,505.0,201.0
1,2023-08-01,2,48.0,1.0,123.0,1.0,40.0,0.8421052631578947,1.0,0.7151162790697675,0.0019801980198019802,0.19900497512437812,57.0,1.0,172.0,505.0,201.0
2,2023-08-01,3,47.0,1.0,119.0,2.0,39.0,0.8245614035087719,1.0,0.6918604651162791,0.0039603960396039604,0.19402985074626866,57.0,1.0,172.0,505.0,201.0
3,2023-08-01,4,47.0,1.0,120.0,3.0,38.0,0.8245614035087719,1.0,0.6976744186046512,0.005940594059405941,0.1890547263681592,57.0,1.0,172.0,505.0,201.0
4,2023-08-01,5,48.0,1.0,120.0,2.0,38.0,0.8421052631578947,1.0,0.6976744186046512,0.0039603960396039604,0.1890547263681592,57.0,1.0,172.0,505.0,201.0
5,2023-08-01,6,47.0,1.0,121.0,3.0,38.0,0.8245614035087719,1.0,0.7034883720930233,0.005940594059405941,0.1890547263681592,57.0,1.0,172.0,505.0,201.0
6,2023-08-01,7,47.0,1.0,121.0,3.0,40.0,0.8245614035087719,1.0,0.7034883720930233,0.005940594059405941,0.19900497512437812,57.0,1.0,172.0,505.0,201.0
7,2023-08-01,8,44.0,1.0,121.0,413.0,42.0,0.7719298245614035,1.0,0.7034883720930233,0.8178217821782178,0.208955223880597,57.0,1.0,172.0,505.0,201.0
8,2023-08-01,9,40.0,1.0,121.0,452.0,41.0,0.7017543859649122,1.0,0.7034883720930233,0.8950495049504951,0.20398009950248755,57.0,1.0,172.0,505.0,201.0
9,2023-08-01,10,35.0,1.0,119.0,461.0,38.0,0.6140350877192983,1.0,0.6918604651162791,0.9128712871287129,0.1890547263681592,57.0,1.0,172.0,505.0,201.0
10,2023-08-01,11,33.0,1.0,119.0,463.0,39.0,0.5789473684210527,1.0,0.6918604651162791,0.9168316831683169,0.19402985074626866,57.0,1.0,172.0,505.0,201.0
11,2023-08-01,12,38.0,1.0,117.0,467.0,40.0,0.6666666666666666,1.0,0.6802325581395349,0.9247524752475248,0.19900497512437812,57.0,1.0,172.0,505.0,201.0
12,2023-08-01,13,39.0,1.0,119.0,469.0,38.0,0.6842105263157895,1.0,0.6918604651162791,0.9287128712871288,0.1890547263681592,57.0,1.0,172.0,505.0,201.0
13,2023-08-01,14,48.0,1.0,118.0,470.0,38.0,0.8421052631578947,1.0,0.686046511627907,0.9306930693069307,0.1890547263681592,57.0,1.0,172.0,505.0,201.0
14,2023-08-01,15,51.0,1.0,118.0,470.0,39.0,0.8947368421052632,1.0,0.686046511627907,0.9306930693069307,0.19402985074626866,57.0,1.0,172.0,505.0,201.0
15,2023-08-01,16,46.0,1.0,118.0,472.0,41.0,0.8070175438596491,1.0,0.686046511627907,0.9346534653465347,0.20398009950248755,57.0,1.0,172.0,505.0,201.0
16,2023-08-01,17,50.0,1.0,118.0,470.0,39.0,0.8771929824561403,1.0,0.686046511627907,0.9306930693069307,0.19402985074626866,57.0,1.0,172.0,505.0,201.0
17,2023-08-01,18,52.0,1.0,122.0,470.0,43.0,0.9122807017543859,1.0,0.7093023255813954,0.9306930693069307,0.21393034825870647,57.0,1.0,172.0,505.0,201.0
18,2023-08-01,19,50.0,1.0,122.0,401.0,43.0,0.8771929824561403,1.0,0.7093023255813954,0.7940594059405941,0.21393034825870647,57.0,1.0,172.0,505.0,201.0
19,2023-08-01,20,45.0,1.0,124.0,1.0,43.0,0.7894736842105263,1.0,0.7209302325581395,0.0019801980198019802,0.21393034825870647,57.0,1.0,172.0,505.0,201.0
20,2023-08-01,21,49.0,1.0,123.0,2.0,43.0,0.8596491228070176,1.0,0.7151162790697675,0.0039603960396039604,0.21393034825870647,57.0,1.0,172.0,505.0,201.0
21,2023-08-01,22,51.0,1.0,122.0,2.0,42.0,0.8947368421052632,1.0,0.7093023255813954,0.0039603960396039604,0.208955223880597,57.0,1.0,172.0,505.0,201.0
22,2023-08-01,23,51.0,1.0,123.0,2.0,41.0,0.8947368421052632,1.0,0.7151162790697675,0.0039603960396039604,0.20398009950248755,57.0,1.0,172.0,505.0,201.0
23,2023-08-01,24,50.0,1.0,120.0,1.0,42.0,0.8771929824561403,1.0,0.6976744186046512,0.0019801980198019802,0.208955223880597,57.0,1.0,172.0,505.0,201.0
24,2023-08-02,1,51.0,1.0,121.0,0.0,41.0,0.8947368421052632,1.0,0.7034883720930233,0.0,0.20398009950248755,57.0,1.0,172.0,505.0,201.0
25,2023-08-02,2,49.0,1.0,121.0,0.0,40.0,0.8596491228070176,1.0,0.7034883720930233,0.0,0.19900497512437812,57.0,1.0,172.0,505.0,201.0
26,2023-08-02,3,50.0,1.0,120.0,0.0,41.0,0.8771929824561403,1.0,0.6976744186046512,0.0,0.20398009950248755,57.0,1.0,172.0,505.0,201.0
27,2023-08-02,4,50.0,1.0,120.0,0.0,40.0,0.8771929824561403,1.0,0.6976744186046512,0.0,0.19900497512437812,57.0,1.0,172.0,505.0,201.0
28,2023-08-02,5,50.0,1.0,122.0,0.0,40.0,0.8771929824561403,1.0,0.7093023255813954,0.0,0.19900497512437812,57.0,1.0,172.0,505.0,201.0
29,2023-08-02,6,49.0,1.0,122.0,0.0,40.0,0.8596491228070176,1.0,0.7093023255813954,0.0,0.19900497512437812,57.0,1.0,172.0,505.0,201.0
30,2023-08-02,7,45.0,1.0,124.0,2.0,39.0,0.7894736842105263,1.0,0.7209302325581395,0.0039603960396039604,0.19402985074626866,57.0,1.0,172.0,505.0,201.0
31,2023-08-02,8,46.0,1.0,124.0,444.0,38.0,0.8070175438596491,1.0,0.7209302325581395,0.8792079207920792,0.1890547263681592,57.0,1.0,172.0,505.0,201.0
32,2023-08-02,9,46.0,1.0,124.0,470.0,40.0,0.8070175438596491,1.0,0.7209302325581395,0.9306930693069307,0.19900497512437812,57.0,1.0,172.0,505.0,201.0
33,2023-08-02,10,43.0,1.0,122.0,471.0,40.0,0.7543859649122807,1.0,0.7093023255813954,0.9326732673267327,0.19900497512437812,57.0,1.0,172.0,505.0,201.0
34,2023-08-02,11,42.0,1.0,119.0,472.0,40.0,0.7368421052631579,1.0,0.6918604651162791,0.9346534653465347,0.19900497512437812,57.0,1.0,172.0,505.0,201.0
35,2023-08-02,12,40.0,1.0,118.0,470.0,39.0,0.7017543859649122,1.0,0.686046511627907,0.9306930693069307,0.19402985074626866,57.0,1.0,172.0,505.0,201.0
36,2023-08-02,13,45.0,1.0,118.0,471.0,38.0,0.7894736842105263,1.0,0.686046511627907,0.9326732673267327,0.1890547263681592,57.0,1.0,172.0,505.0,201.0
37,2023-08-02,14,46.0,1.0,116.0,475.0,42.0,0.8070175438596491,1.0,0.6744186046511628,0.9405940594059405,0.208955223880597,57.0,1.0,172.0,505.0,201.0
38,2023-08-02,15,46.0,1.0,116.0,475.0,43.0,0.8070175438596491,1.0,0.6744186046511628,0.9405940594059405,0.21393034825870647,57.0,1.0,172.0,505.0,201.0
39,2023-08-02,16,47.0,1.0,119.0,473.0,42.0,0.8245614035087719,1.0,0.6918604651162791,0.9366336633663367,0.208955223880597,57.0,1.0,172.0,505.0,201.0
40,2023-08-02,17,44.0,1.0,121.0,471.0,43.0,0.7719298245614035,1.0,0.7034883720930233,0.9326732673267327,0.21393034825870647,57.0,1.0,172.0,505.0,201.0
41,2023-08-02,18,43.0,1.0,125.0,471.0,41.0,0.7543859649122807,1.0,0.7267441860465116,0.9326732673267327,0.20398009950248755,57.0,1.0,172.0,505.0,201.0
42,2023-08-02,19,44.0,1.0,123.0,417.0,42.0,0.7719298245614035,1.0,0.7151162790697675,0.8257425742574257,0.208955223880597,57.0,1.0,172.0,505.0,201.0
43,2023-08-02,20,42.0,1.0,123.0,3.0,41.0,0.7368421052631579,1.0,0.7151162790697675,0.005940594059405941,0.20398009950248755,57.0,1.0,172.0,505.0,201.0
44,2023-08-02,21,38.0,1.0,123.0,3.0,40.0,0.6666666666666666,1.0,0.7151162790697675,0.005940594059405941,0.19900497512437812,57.0,1.0,172.0,505.0,201.0
45,2023-08-02,22,35.0,1.0,123.0,3.0,40.0,0.6140350877192983,1.0,0.7151162790697675,0.005940594059405941,0.19900497512437812,57.0,1.0,172.0,505.0,201.0
46,2023-08-02,23,32.0,1.0,123.0,3.0,41.0,0.5614035087719298,1.0,0.7151162790697675,0.005940594059405941,0.20398009950248755,57.0,1.0,172.0,505.0,201.0
47,2023-08-02,24,35.0,1.0,122.0,1.0,42.0,0.6140350877192983,1.0,0.7093023255813954,0.0019801980198019802,0.208955223880597,57.0,1.0,172.0,505.0,201.0
48,2023-08-03,1,33.0,1.0,122.0,1.0,43.0,0.5789473684210527,1.0,0.7093023255813954,0.001976284584980237,0.21393034825870647,57.0,1.0,172.0,506.0,201.0
49,2023-08-03,2,34.0,1.0,122.0,1.0,39.0,0.5964912280701754,1.0,0.7093023255813954,0.001976284584980237,0.19402985074626866,57.0,1.0,172.0,506.0,201.0
50,2023-08-03,3,34.0,1.0,122.0,1.0,38.0,0.5964912280701754,1.0,0.7093023255813954,0.001976284584980237,0.1890547263681592,57.0,1.0,172.0,506.0,201.0
51,2023-08-03,4,33.0,1.0,121.0,1.0,39.0,0.5789473684210527,1.0,0.7034883720930233,0.001976284584980237,0.19402985074626866,57.0,1.0,172.0,506.0,201.0
52,2023-08-03,5,36.0,1.0,119.0,2.0,38.0,0.631578947368421,1.0,0.6918604651162791,0.003952569169960474,0.1890547263681592,57.0,1.0,172.0,506.0,201.0
53,2023-08-03,6,36.0,1.0,120.0,1.0,39.0,0.631578947368421,1.0,0.6976744186046512,0.001976284584980237,0.19402985074626866,57.0,1.0,172.0,506.0,201.0
54,2023-08-03,7,35.0,1.0,121.0,3.0,38.0,0.6140350877192983,1.0,0.7034883720930233,0.005928853754940711,0.1890547263681592,57.0,1.0,172.0,506.0,201.0
55,2023-08-03,8,36.0,1.0,122.0,429.0,39.0,0.631578947368421,1.0,0.7093023255813954,0.8478260869565217,0.19402985074626866,57.0,1.0,172.0,506.0,201.0
56,2023-08-03,9,39.0,1.0,122.0,463.0,40.0,0.6842105263157895,1.0,0.7093023255813954,0.9150197628458498,0.19900497512437812,57.0,1.0,172.0,506.0,201.0
57,2023-08-03,10,36.0,1.0,121.0,467.0,40.0,0.631578947368421,1.0,0.7034883720930233,0.9229249011857708,0.19900497512437812,57.0,1.0,172.0,506.0,201.0
58,2023-08-03,11,33.0,1.0,117.0,469.0,39.0,0.5789473684210527,1.0,0.6802325581395349,0.9268774703557312,0.19402985074626866,57.0,1.0,172.0,506.0,201.0
59,2023-08-03,12,33.0,1.0,117.0,465.0,40.0,0.5789473684210527,1.0,0.6802325581395349,0.9189723320158103,0.19900497512437812,57.0,1.0,172.0,506.0,201.0
60,2023-08-03,13,39.0,1.0,117.0,467.0,40.0,0.6842105263157895,1.0,0.6802325581395349,0.9229249011857708,0.19900497512437812,57.0,1.0,172.0,506.0,201.0
61,2023-08-03,14,42.0,1.0,117.0,469.0,40.0,0.7368421052631579,1.0,0.6802325581395349,0.9268774703557312,0.19900497512437812,57.0,1.0,172.0,506.0,201.0
62,2023-08-03,15,43.0,1.0,114.0,470.0,42.0,0.7543859649122807,1.0,0.6627906976744186,0.9288537549407114,0.208955223880597,57.0,1.0,172.0,506.0,201.0
63,2023-08-03,16,45.0,1.0,116.0,474.0,42.0,0.7894736842105263,1.0,0.6744186046511628,0.9367588932806324,0.208955223880597,57.0,1.0,172.0,506.0,201.0
64,2023-08-03,17,44.0,1.0,118.0,473.0,41.0,0.7719298245614035,1.0,0.686046511627907,0.9347826086956522,0.20398009950248755,57.0,1.0,172.0,506.0,201.0
65,2023-08-03,18,46.0,1.0,123.0,471.0,43.0,0.8070175438596491,1.0,0.7151162790697675,0.9308300395256917,0.21393034825870647,57.0,1.0,172.0,506.0,201.0
66,2023-08-03,19,44.0,1.0,123.0,413.0,44.0,0.7719298245614035,1.0,0.7151162790697675,0.8162055335968379,0.21890547263681592,57.0,1.0,172.0,506.0,201.0
67,2023-08-03,20,41.0,1.0,123.0,2.0,41.0,0.7192982456140351,1.0,0.7151162790697675,0.003952569169960474,0.20398009950248755,57.0,1.0,172.0,506.0,201.0
68,2023-08-03,21,43.0,1.0,123.0,2.0,41.0,0.7543859649122807,1.0,0.7151162790697675,0.003952569169960474,0.20398009950248755,57.0,1.0,172.0,506.0,201.0
69,2023-08-03,22,42.0,1.0,123.0,2.0,42.0,0.7368421052631579,1.0,0.7151162790697675,0.003952569169960474,0.208955223880597,57.0,1.0,172.0,506.0,201.0
70,2023-08-03,23,43.0,1.0,123.0,2.0,42.0,0.7543859649122807,1.0,0.7151162790697675,0.003952569169960474,0.208955223880597,57.0,1.0,172.0,506.0,201.0
71,2023-08-03,24,41.0,1.0,121.0,0.0,42.0,0.7192982456140351,1.0,0.7034883720930233,0.0,0.208955223880597,57.0,1.0,172.0,506.0,201.0
72,2023-08-04,1,42.0,1.0,123.0,1.0,41.0,0.7368421052631579,1.0,0.7151162790697675,0.0019723865877712033,0.20398009950248755,57.0,1.0,172.0,507.0,201.0
73,2023-08-04,2,40.0,1.0,121.0,0.0,39.0,0.7017543859649122,1.0,0.7034883720930233,0.0,0.19402985074626866,57.0,1.0,172.0,507.0,201.0
74,2023-08-04,3,45.0,1.0,120.0,0.0,39.0,0.7894736842105263,1.0,0.6976744186046512,0.0,0.19402985074626866,57.0,1.0,172.0,507.0,201.0
75,2023-08-04,4,40.0,1.0,120.0,1.0,39.0,0.7017543859649122,1.0,0.6976744186046512,0.0019723865877712033,0.19402985074626866,57.0,1.0,172.0,507.0,201.0
76,2023-08-04,5,44.0,1.0,121.0,1.0,39.0,0.7719298245614035,1.0,0.7034883720930233,0.0019723865877712033,0.19402985074626866,57.0,1.0,172.0,507.0,201.0
77,2023-08-04,6,42.0,1.0,121.0,1.0,40.0,0.7368421052631579,1.0,0.7034883720930233,0.0019723865877712033,0.19900497512437812,57.0,1.0,172.0,507.0,201.0
78,2023-08-04,7,47.0,1.0,122.0,5.0,39.0,0.8245614035087719,1.0,0.7093023255813954,0.009861932938856016,0.19402985074626866,57.0,1.0,172.0,507.0,201.0
79,2023-08-04,8,50.0,1.0,124.0,448.0,37.0,0.8771929824561403,1.0,0.7209302325581395,0.883629191321499,0.18407960199004975,57.0,1.0,172.0,507.0,201.0
80,2023-08-04,9,51.0,1.0,123.0,467.0,40.0,0.8947368421052632,1.0,0.7151162790697675,0.9211045364891519,0.19900497512437812,57.0,1.0,172.0,507.0,201.0
81,2023-08-04,10,50.0,1.0,123.0,474.0,40.0,0.8771929824561403,1.0,0.7151162790697675,0.9349112426035503,0.19900497512437812,57.0,1.0,172.0,507.0,201.0
82,2023-08-04,11,48.0,1.0,121.0,475.0,39.0,0.8421052631578947,1.0,0.7034883720930233,0.9368836291913215,0.19402985074626866,57.0,1.0,172.0,507.0,201.0
83,2023-08-04,12,49.0,1.0,120.0,475.0,39.0,0.8596491228070176,1.0,0.6976744186046512,0.9368836291913215,0.19402985074626866,57.0,1.0,172.0,507.0,201.0
84,2023-08-04,13,51.0,1.0,120.0,473.0,40.0,0.8947368421052632,1.0,0.6976744186046512,0.9329388560157791,0.19900497512437812,57.0,1.0,172.0,507.0,201.0
85,2023-08-04,14,51.0,1.0,118.0,477.0,40.0,0.8947368421052632,1.0,0.686046511627907,0.9408284023668639,0.19900497512437812,57.0,1.0,172.0,507.0,201.0
86,2023-08-04,15,51.0,1.0,118.0,477.0,39.0,0.8947368421052632,1.0,0.686046511627907,0.9408284023668639,0.19402985074626866,57.0,1.0,172.0,507.0,201.0
87,2023-08-04,16,51.0,1.0,119.0,475.0,37.0,0.8947368421052632,1.0,0.6918604651162791,0.9368836291913215,0.18407960199004975,57.0,1.0,172.0,507.0,201.0
88,2023-08-04,17,52.0,1.0,122.0,474.0,39.0,0.9122807017543859,1.0,0.7093023255813954,0.9349112426035503,0.19402985074626866,57.0,1.0,172.0,507.0,201.0
