,fecha_opreal,hora_opreal,active_plants_eolica,active_plants_geotermica,active_plants_hidraulica,active_plants_solar,active_plants_termica,percentage_active_eolica,percentage_active_geotermica,percentage_active_hidraulica,percentage_active_solar,percentage_active_termica,total_plants_eolica,total_plants_geotermica,total_plants_hidraulica,total_plants_solar,total_plants_termica
0,2021-03-01,1,32.0,1.0,120.0,3.0,50.0,0.7111111111111111,1.0,0.7317073170731707,0.011583011583011582,0.26455026455026454,45.0,1.0,164.0,259.0,189.0
1,2021-03-01,2,34.0,1.0,121.0,3.0,45.0,0.7555555555555555,1.0,0.7378048780487805,0.011583011583011582,0.23809523809523808,45.0,1.0,164.0,259.0,189.0
2,2021-03-01,3,32.0,1.0,120.0,3.0,51.0,0.7111111111111111,1.0,0.7317073170731707,0.011583011583011582,0.2698412698412698,45.0,1.0,164.0,259.0,189.0
3,2021-03-01,4,27.0,1.0,120.0,3.0,54.0,0.6,1.0,0.7317073170731707,0.011583011583011582,0.2857142857142857,45.0,1.0,164.0,259.0,189.0
4,2021-03-01,5,28.0,1.0,117.0,3.0,54.0,0.6222222222222222,1.0,0.7134146341463414,0.011583011583011582,0.2857142857142857,45.0,1.0,164.0,259.0,189.0
5,2021-03-01,6,31.0,1.0,116.0,3.0,51.0,0.6888888888888889,1.0,0.7073170731707317,0.011583011583011582,0.2698412698412698,45.0,1.0,164.0,259.0,189.0
6,2021-03-01,7,31.0,1.0,117.0,5.0,48.0,0.6888888888888889,1.0,0.7134146341463414,0.019305019305019305,0.25396825396825395,45.0,1.0,164.0,259.0,189.0
7,2021-03-01,8,30.0,1.0,122.0,208.0,54.0,0.6666666666666666,1.0,0.7439024390243902,0.803088803088803,0.2857142857142857,45.0,1.0,164.0,259.0,189.0
8,2021-03-01,9,32.0,1.0,122.0,232.0,55.0,0.7111111111111111,1.0,0.7439024390243902,0.8957528957528957,0.291005291005291,45.0,1.0,164.0,259.0,189.0
9,2021-03-01,10,34.0,1.0,119.0,234.0,49.0,0.7555555555555555,1.0,0.725609756097561,0.9034749034749034,0.25925925925925924,45.0,1.0,164.0,259.0,189.0
10,2021-03-01,11,36.0,1.0,117.0,234.0,46.0,0.8,1.0,0.7134146341463414,0.9034749034749034,0.24338624338624337,45.0,1.0,164.0,259.0,189.0
11,2021-03-01,12,37.0,1.0,117.0,234.0,47.0,0.8222222222222222,1.0,0.7134146341463414,0.9034749034749034,0.24867724867724866,45.0,1.0,164.0,259.0,189.0
12,2021-03-01,13,38.0,1.0,117.0,235.0,51.0,0.8444444444444444,1.0,0.7134146341463414,0.9073359073359073,0.2698412698412698,45.0,1.0,164.0,259.0,189.0
13,2021-03-01,14,38.0,1.0,117.0,235.0,47.0,0.8444444444444444,1.0,0.7134146341463414,0.9073359073359073,0.24867724867724866,45.0,1.0,164.0,259.0,189.0
14,2021-03-01,15,36.0,1.0,116.0,234.0,48.0,0.8,1.0,0.7073170731707317,0.9034749034749034,0.25396825396825395,45.0,1.0,164.0,259.0,189.0
15,2021-03-01,16,37.0,1.0,120.0,234.0,54.0,0.8222222222222222,1.0,0.7317073170731707,0.9034749034749034,0.2857142857142857,45.0,1.0,164.0,259.0,189.0
16,2021-03-01,17,40.0,1.0,119.0,233.0,51.0,0.8888888888888888,1.0,0.725609756097561,0.8996138996138996,0.2698412698412698,45.0,1.0,164.0,259.0,189.0
17,2021-03-01,18,39.0,1.0,117.0,228.0,56.0,0.8666666666666667,1.0,0.7134146341463414,0.8803088803088803,0.2962962962962963,45.0,1.0,164.0,259.0,189.0
18,2021-03-01,19,34.0,1.0,119.0,229.0,57.0,0.7555555555555555,1.0,0.725609756097561,0.8841698841698842,0.30158730158730157,45.0,1.0,164.0,259.0,189.0
19,2021-03-01,20,35.0,1.0,118.0,226.0,58.0,0.7777777777777778,1.0,0.7195121951219512,0.8725868725868726,0.30687830687830686,45.0,1.0,164.0,259.0,189.0
20,2021-03-01,21,34.0,1.0,121.0,187.0,62.0,0.7555555555555555,1.0,0.7378048780487805,0.722007722007722,0.328042328042328,45.0,1.0,164.0,259.0,189.0
21,2021-03-01,22,36.0,1.0,123.0,4.0,60.0,0.8,1.0,0.75,0.015444015444015444,0.31746031746031744,45.0,1.0,164.0,259.0,189.0
22,2021-03-01,23,35.0,1.0,123.0,2.0,56.0,0.7777777777777778,1.0,0.75,0.007722007722007722,0.2962962962962963,45.0,1.0,164.0,259.0,189.0
23,2021-03-01,24,34.0,1.0,123.0,2.0,55.0,0.7555555555555555,1.0,0.75,0.007722007722007722,0.291005291005291,45.0,1.0,164.0,259.0,189.0
24,2021-03-02,1,35.0,1.0,123.0,2.0,46.0,0.7777777777777778,1.0,0.75,0.007722007722007722,0.24864864864864866,45.0,1.0,164.0,259.0,185.0
25,2021-03-02,2,31.0,1.0,119.0,2.0,44.0,0.6888888888888889,1.0,0.725609756097561,0.007722007722007722,0.23783783783783785,45.0,1.0,164.0,259.0,185.0
26,2021-03-02,3,25.0,1.0,119.0,3.0,43.0,0.5555555555555556,1.0,0.725609756097561,0.011583011583011582,0.23243243243243245,45.0,1.0,164.0,259.0,185.0
27,2021-03-02,4,27.0,1.0,118.0,3.0,43.0,0.6,1.0,0.7195121951219512,0.011583011583011582,0.23243243243243245,45.0,1.0,164.0,259.0,185.0
28,2021-03-02,5,32.0,1.0,115.0,3.0,43.0,0.7111111111111111,1.0,0.7012195121951219,0.011583011583011582,0.23243243243243245,45.0,1.0,164.0,259.0,185.0
29,2021-03-02,6,33.0,1.0,116.0,3.0,43.0,0.7333333333333333,1.0,0.7073170731707317,0.011583011583011582,0.23243243243243245,45.0,1.0,164.0,259.0,185.0
30,2021-03-02,7,28.0,1.0,116.0,4.0,42.0,0.6222222222222222,1.0,0.7073170731707317,0.015444015444015444,0.22702702702702704,45.0,1.0,164.0,259.0,185.0
31,2021-03-02,8,30.0,1.0,118.0,187.0,42.0,0.6666666666666666,1.0,0.7195121951219512,0.722007722007722,0.22702702702702704,45.0,1.0,164.0,259.0,185.0
32,2021-03-02,9,29.0,1.0,120.0,232.0,46.0,0.6444444444444445,1.0,0.7317073170731707,0.8957528957528957,0.24864864864864866,45.0,1.0,164.0,259.0,185.0
33,2021-03-02,10,31.0,1.0,119.0,233.0,46.0,0.6888888888888889,1.0,0.725609756097561,0.8996138996138996,0.24864864864864866,45.0,1.0,164.0,259.0,185.0
34,2021-03-02,11,37.0,1.0,116.0,234.0,47.0,0.8222222222222222,1.0,0.7073170731707317,0.9034749034749034,0.25405405405405407,45.0,1.0,164.0,259.0,185.0
35,2021-03-02,12,39.0,1.0,116.0,235.0,47.0,0.8666666666666667,1.0,0.7073170731707317,0.9073359073359073,0.25405405405405407,45.0,1.0,164.0,259.0,185.0
36,2021-03-02,13,39.0,1.0,116.0,236.0,48.0,0.8666666666666667,1.0,0.7073170731707317,0.9111969111969112,0.2594594594594595,45.0,1.0,164.0,259.0,185.0
37,2021-03-02,14,38.0,1.0,116.0,235.0,48.0,0.8444444444444444,1.0,0.7073170731707317,0.9073359073359073,0.2594594594594595,45.0,1.0,164.0,259.0,185.0
38,2021-03-02,15,39.0,1.0,116.0,233.0,50.0,0.8666666666666667,1.0,0.7073170731707317,0.8996138996138996,0.2702702702702703,45.0,1.0,164.0,259.0,185.0
39,2021-03-02,16,38.0,1.0,117.0,234.0,51.0,0.8444444444444444,1.0,0.7134146341463414,0.9034749034749034,0.2756756756756757,45.0,1.0,164.0,259.0,185.0
40,2021-03-02,17,39.0,1.0,117.0,233.0,51.0,0.8666666666666667,1.0,0.7134146341463414,0.8996138996138996,0.2756756756756757,45.0,1.0,164.0,259.0,185.0
41,2021-03-02,18,36.0,1.0,118.0,234.0,50.0,0.8,1.0,0.7195121951219512,0.9034749034749034,0.2702702702702703,45.0,1.0,164.0,259.0,185.0
42,2021-03-02,19,33.0,1.0,119.0,234.0,49.0,0.7333333333333333,1.0,0.725609756097561,0.9034749034749034,0.2648648648648649,45.0,1.0,164.0,259.0,185.0
