,fecha_opreal,hora_opreal,active_plants_eolica,active_plants_geotermica,active_plants_hidraulica,active_plants_solar,active_plants_termica,percentage_active_eolica,percentage_active_geotermica,percentage_active_hidraulica,percentage_active_solar,percentage_active_termica,total_plants_eolica,total_plants_geotermica,total_plants_hidraulica,total_plants_solar,total_plants_termica
0,2024-05-01,1,41.0,1.0,132.0,6.0,41.0,0.6721311475409836,1.0,0.7586206896551724,0.009917355371900827,0.20398009950248755,61.0,1.0,174.0,605.0,201.0
1,2024-05-01,2,48.0,1.0,130.0,4.0,38.0,0.7868852459016393,1.0,0.7471264367816092,0.006611570247933884,0.1890547263681592,61.0,1.0,174.0,605.0,201.0
2,2024-05-01,3,52.0,1.0,130.0,4.0,38.0,0.8524590163934426,1.0,0.7471264367816092,0.006611570247933884,0.1890547263681592,61.0,1.0,174.0,605.0,201.0
3,2024-05-01,4,53.0,1.0,130.0,5.0,37.0,0.8688524590163934,1.0,0.7471264367816092,0.008264462809917356,0.18407960199004975,61.0,1.0,174.0,605.0,201.0
4,2024-05-01,5,53.0,1.0,130.0,6.0,35.0,0.8688524590163934,1.0,0.7471264367816092,0.009917355371900827,0.17412935323383086,61.0,1.0,174.0,605.0,201.0
5,2024-05-01,6,54.0,1.0,129.0,6.0,37.0,0.8852459016393442,1.0,0.7413793103448276,0.009917355371900827,0.18407960199004975,61.0,1.0,174.0,605.0,201.0
6,2024-05-01,7,52.0,1.0,128.0,19.0,37.0,0.8524590163934426,1.0,0.735632183908046,0.03140495867768595,0.18407960199004975,61.0,1.0,174.0,605.0,201.0
7,2024-05-01,8,51.0,1.0,128.0,520.0,36.0,0.8360655737704918,1.0,0.735632183908046,0.859504132231405,0.1791044776119403,61.0,1.0,174.0,605.0,201.0
8,2024-05-01,9,52.0,1.0,129.0,538.0,36.0,0.8524590163934426,1.0,0.7413793103448276,0.8892561983471075,0.1791044776119403,61.0,1.0,174.0,605.0,201.0
9,2024-05-01,10,53.0,1.0,125.0,545.0,36.0,0.8688524590163934,1.0,0.7183908045977011,0.9008264462809917,0.1791044776119403,61.0,1.0,174.0,605.0,201.0
10,2024-05-01,11,54.0,1.0,126.0,545.0,32.0,0.8852459016393442,1.0,0.7241379310344828,0.9008264462809917,0.15920398009950248,61.0,1.0,174.0,605.0,201.0
11,2024-05-01,12,52.0,1.0,124.0,547.0,33.0,0.8524590163934426,1.0,0.7126436781609196,0.9041322314049587,0.16417910447761194,61.0,1.0,174.0,605.0,201.0
12,2024-05-01,13,53.0,1.0,125.0,546.0,34.0,0.8688524590163934,1.0,0.7183908045977011,0.9024793388429752,0.1691542288557214,61.0,1.0,174.0,605.0,201.0
13,2024-05-01,14,55.0,1.0,124.0,547.0,35.0,0.9016393442622951,1.0,0.7126436781609196,0.9041322314049587,0.17412935323383086,61.0,1.0,174.0,605.0,201.0
14,2024-05-01,15,56.0,1.0,125.0,549.0,35.0,0.9180327868852459,1.0,0.7183908045977011,0.9074380165289256,0.17412935323383086,61.0,1.0,174.0,605.0,201.0
15,2024-05-01,16,56.0,1.0,125.0,545.0,37.0,0.9180327868852459,1.0,0.7183908045977011,0.9008264462809917,0.18407960199004975,61.0,1.0,174.0,605.0,201.0
16,2024-05-01,17,57.0,1.0,128.0,540.0,38.0,0.9344262295081968,1.0,0.735632183908046,0.8925619834710744,0.1890547263681592,61.0,1.0,174.0,605.0,201.0
17,2024-05-01,18,57.0,1.0,131.0,534.0,39.0,0.9344262295081968,1.0,0.7528735632183908,0.8826446280991735,0.19402985074626866,61.0,1.0,174.0,605.0,201.0
18,2024-05-01,19,57.0,1.0,132.0,422.0,38.0,0.9344262295081968,1.0,0.7586206896551724,0.6975206611570248,0.1890547263681592,61.0,1.0,174.0,605.0,201.0
19,2024-05-01,20,55.0,1.0,134.0,6.0,37.0,0.9016393442622951,1.0,0.7701149425287356,0.009917355371900827,0.18407960199004975,61.0,1.0,174.0,605.0,201.0
20,2024-05-01,21,53.0,1.0,134.0,5.0,43.0,0.8688524590163934,1.0,0.7701149425287356,0.008264462809917356,0.21393034825870647,61.0,1.0,174.0,605.0,201.0
21,2024-05-01,22,50.0,1.0,133.0,5.0,42.0,0.819672131147541,1.0,0.764367816091954,0.008264462809917356,0.208955223880597,61.0,1.0,174.0,605.0,201.0
