,fecha_opreal,hora_opreal,active_plants_eolica,active_plants_geotermica,active_plants_hidraulica,active_plants_solar,active_plants_termica,percentage_active_eolica,percentage_active_geotermica,percentage_active_hidraulica,percentage_active_solar,percentage_active_termica,total_plants_eolica,total_plants_geotermica,total_plants_hidraulica,total_plants_solar,total_plants_termica
0,2023-07-01,1,35.0,2.0,110.0,0.0,46.0,0.625,1.0,0.6432748538011696,0.0,0.23115577889447236,56.0,2.0,171.0,490.0,199.0
1,2023-07-01,2,30.0,2.0,110.0,1.0,44.0,0.5357142857142857,1.0,0.6395348837209303,0.0020408163265306124,0.22110552763819097,56.0,2.0,172.0,490.0,199.0
2,2023-07-01,3,35.0,2.0,110.0,0.0,42.0,0.625,1.0,0.6395348837209303,0.0,0.21105527638190955,56.0,2.0,172.0,490.0,199.0
3,2023-07-01,4,34.0,2.0,108.0,0.0,40.0,0.6071428571428571,1.0,0.627906976744186,0.0,0.20100502512562815,56.0,2.0,172.0,490.0,199.0
4,2023-07-01,5,28.0,2.0,112.0,0.0,39.0,0.5,1.0,0.6511627906976745,0.0,0.19597989949748743,56.0,2.0,172.0,490.0,199.0
5,2023-07-01,6,27.0,2.0,112.0,0.0,38.0,0.48214285714285715,1.0,0.6511627906976745,0.0,0.19095477386934673,56.0,2.0,172.0,490.0,199.0
6,2023-07-01,7,33.0,2.0,111.0,1.0,38.0,0.5892857142857143,1.0,0.6453488372093024,0.0020408163265306124,0.19095477386934673,56.0,2.0,172.0,490.0,199.0
7,2023-07-01,8,36.0,2.0,111.0,340.0,38.0,0.6428571428571429,1.0,0.6453488372093024,0.6938775510204082,0.19095477386934673,56.0,2.0,172.0,490.0,199.0
8,2023-07-01,9,31.0,2.0,110.0,445.0,40.0,0.5535714285714286,1.0,0.6395348837209303,0.9081632653061225,0.20100502512562815,56.0,2.0,172.0,490.0,199.0
9,2023-07-01,10,34.0,2.0,110.0,450.0,38.0,0.6071428571428571,1.0,0.6395348837209303,0.9183673469387755,0.19095477386934673,56.0,2.0,172.0,490.0,199.0
10,2023-07-01,11,31.0,2.0,104.0,452.0,35.0,0.5535714285714286,1.0,0.6046511627906976,0.9224489795918367,0.17587939698492464,56.0,2.0,172.0,490.0,199.0
11,2023-07-01,12,29.0,2.0,103.0,453.0,35.0,0.5178571428571429,1.0,0.5988372093023255,0.9244897959183673,0.17587939698492464,56.0,2.0,172.0,490.0,199.0
12,2023-07-01,13,40.0,2.0,105.0,451.0,35.0,0.7142857142857143,1.0,0.6104651162790697,0.9204081632653062,0.17587939698492464,56.0,2.0,172.0,490.0,199.0
13,2023-07-01,14,49.0,2.0,106.0,452.0,36.0,0.875,1.0,0.6162790697674418,0.9224489795918367,0.18090452261306533,56.0,2.0,172.0,490.0,199.0
14,2023-07-01,15,50.0,2.0,108.0,451.0,37.0,0.8928571428571429,1.0,0.627906976744186,0.9204081632653062,0.18592964824120603,56.0,2.0,172.0,490.0,199.0
15,2023-07-01,16,51.0,2.0,110.0,451.0,39.0,0.9107142857142857,1.0,0.6395348837209303,0.9204081632653062,0.19597989949748743,56.0,2.0,172.0,490.0,199.0
16,2023-07-01,17,49.0,2.0,111.0,450.0,44.0,0.875,1.0,0.6453488372093024,0.9183673469387755,0.22110552763819097,56.0,2.0,172.0,490.0,199.0
17,2023-07-01,18,47.0,2.0,114.0,444.0,50.0,0.8392857142857143,1.0,0.6627906976744186,0.9061224489795918,0.25125628140703515,56.0,2.0,172.0,490.0,199.0
