,fecha_opreal,hora_opreal,active_plants_eolica,active_plants_geotermica,active_plants_hidraulica,active_plants_solar,active_plants_termica,percentage_active_eolica,percentage_active_geotermica,percentage_active_hidraulica,percentage_active_solar,percentage_active_termica,total_plants_eolica,total_plants_geotermica,total_plants_hidraulica,total_plants_solar,total_plants_termica
0,2024-01-01,1,48.0,1.0,132.0,3.0,38.0,0.8,1.0,0.7630057803468208,0.0054249547920434,0.18811881188118812,60.0,1.0,173.0,553.0,202.0
1,2024-01-01,2,47.0,1.0,133.0,3.0,36.0,0.7833333333333333,1.0,0.7687861271676301,0.0054249547920434,0.1782178217821782,60.0,1.0,173.0,553.0,202.0
2,2024-01-01,3,48.0,1.0,133.0,2.0,36.0,0.8,1.0,0.7687861271676301,0.003616636528028933,0.1782178217821782,60.0,1.0,173.0,553.0,202.0
3,2024-01-01,4,49.0,1.0,131.0,3.0,34.0,0.8166666666666667,1.0,0.7572254335260116,0.0054249547920434,0.16831683168316833,60.0,1.0,173.0,553.0,202.0
4,2024-01-01,5,51.0,1.0,130.0,3.0,35.0,0.85,1.0,0.7514450867052023,0.0054249547920434,0.17326732673267325,60.0,1.0,173.0,553.0,202.0
5,2024-01-01,6,52.0,1.0,130.0,5.0,35.0,0.8666666666666667,1.0,0.7514450867052023,0.009041591320072333,0.17326732673267325,60.0,1.0,173.0,553.0,202.0
6,2024-01-01,7,51.0,1.0,133.0,421.0,35.0,0.85,1.0,0.7687861271676301,0.7613019891500904,0.17326732673267325,60.0,1.0,173.0,553.0,202.0
7,2024-01-01,8,52.0,1.0,132.0,498.0,33.0,0.8666666666666667,1.0,0.7630057803468208,0.9005424954792043,0.16336633663366337,60.0,1.0,173.0,553.0,202.0
8,2024-01-01,9,52.0,1.0,133.0,510.0,30.0,0.8666666666666667,1.0,0.7687861271676301,0.9222423146473779,0.1485148514851485,60.0,1.0,173.0,553.0,202.0
9,2024-01-01,10,53.0,1.0,133.0,513.0,31.0,0.8833333333333333,1.0,0.7687861271676301,0.9276672694394213,0.15346534653465346,60.0,1.0,173.0,553.0,202.0
10,2024-01-01,11,46.0,1.0,132.0,508.0,30.0,0.7666666666666667,1.0,0.7630057803468208,0.918625678119349,0.1485148514851485,60.0,1.0,173.0,553.0,202.0
11,2024-01-01,12,51.0,1.0,125.0,507.0,31.0,0.85,1.0,0.7225433526011561,0.9168173598553345,0.15346534653465346,60.0,1.0,173.0,553.0,202.0
12,2024-01-01,13,53.0,1.0,125.0,507.0,31.0,0.8833333333333333,1.0,0.7225433526011561,0.9168173598553345,0.15346534653465346,60.0,1.0,173.0,553.0,202.0
13,2024-01-01,14,55.0,1.0,125.0,510.0,31.0,0.9166666666666666,1.0,0.7225433526011561,0.9222423146473779,0.15346534653465346,60.0,1.0,173.0,553.0,202.0
