,fecha_opreal,hora_opreal,active_plants_eolica,active_plants_geotermica,active_plants_hidraulica,active_plants_solar,active_plants_termica,percentage_active_eolica,percentage_active_geotermica,percentage_active_hidraulica,percentage_active_solar,percentage_active_termica,total_plants_eolica,total_plants_geotermica,total_plants_hidraulica,total_plants_solar,total_plants_termica
0,2020-12-01,1,38.0,1.0,136.0,1.0,35.0,0.8837209302325582,1.0,0.8292682926829268,0.0041841004184100415,0.19230769230769232,43.0,1.0,164.0,239.0,182.0
1,2020-12-01,2,35.0,1.0,136.0,1.0,34.0,0.813953488372093,1.0,0.8292682926829268,0.0041841004184100415,0.18681318681318682,43.0,1.0,164.0,239.0,182.0
2,2020-12-01,3,37.0,1.0,136.0,1.0,34.0,0.8604651162790697,1.0,0.8292682926829268,0.0041841004184100415,0.18681318681318682,43.0,1.0,164.0,239.0,182.0
3,2020-12-01,4,38.0,1.0,136.0,1.0,33.0,0.8837209302325582,1.0,0.8292682926829268,0.0041841004184100415,0.1813186813186813,43.0,1.0,164.0,239.0,182.0
4,2020-12-01,5,38.0,1.0,133.0,1.0,32.0,0.8837209302325582,1.0,0.8109756097560976,0.0041841004184100415,0.17582417582417584,43.0,1.0,164.0,239.0,182.0
5,2020-12-01,6,35.0,1.0,132.0,2.0,33.0,0.813953488372093,1.0,0.8048780487804879,0.008368200836820083,0.1813186813186813,43.0,1.0,164.0,239.0,182.0
6,2020-12-01,7,27.0,1.0,132.0,184.0,34.0,0.627906976744186,1.0,0.8048780487804879,0.7698744769874477,0.18681318681318682,43.0,1.0,164.0,239.0,182.0
7,2020-12-01,8,31.0,1.0,132.0,217.0,35.0,0.7209302325581395,1.0,0.8048780487804879,0.9079497907949791,0.19230769230769232,43.0,1.0,164.0,239.0,182.0
8,2020-12-01,9,30.0,1.0,132.0,219.0,35.0,0.6976744186046512,1.0,0.8048780487804879,0.9163179916317992,0.19230769230769232,43.0,1.0,164.0,239.0,182.0
9,2020-12-01,10,28.0,1.0,132.0,221.0,35.0,0.6511627906976745,1.0,0.8048780487804879,0.9246861924686193,0.19230769230769232,43.0,1.0,164.0,239.0,182.0
10,2020-12-01,11,28.0,1.0,129.0,221.0,36.0,0.6511627906976745,1.0,0.7865853658536586,0.9246861924686193,0.1978021978021978,43.0,1.0,164.0,239.0,182.0
11,2020-12-01,12,31.0,1.0,131.0,221.0,33.0,0.7209302325581395,1.0,0.7987804878048781,0.9246861924686193,0.1813186813186813,43.0,1.0,164.0,239.0,182.0
12,2020-12-01,13,33.0,1.0,131.0,220.0,34.0,0.7674418604651163,1.0,0.7987804878048781,0.9205020920502092,0.18681318681318682,43.0,1.0,164.0,239.0,182.0
13,2020-12-01,14,35.0,1.0,132.0,218.0,34.0,0.813953488372093,1.0,0.8048780487804879,0.9121338912133892,0.18681318681318682,43.0,1.0,164.0,239.0,182.0
14,2020-12-01,15,37.0,1.0,130.0,220.0,38.0,0.8604651162790697,1.0,0.7926829268292683,0.9205020920502092,0.2087912087912088,43.0,1.0,164.0,239.0,182.0
15,2020-12-01,16,33.0,1.0,130.0,223.0,41.0,0.7674418604651163,1.0,0.7926829268292683,0.9330543933054394,0.22527472527472528,43.0,1.0,164.0,239.0,182.0
16,2020-12-01,17,33.0,1.0,134.0,224.0,40.0,0.7674418604651163,1.0,0.8170731707317073,0.9372384937238494,0.21978021978021978,43.0,1.0,164.0,239.0,182.0
17,2020-12-01,18,36.0,1.0,132.0,223.0,41.0,0.8372093023255814,1.0,0.8048780487804879,0.9330543933054394,0.22527472527472528,43.0,1.0,164.0,239.0,182.0
18,2020-12-01,19,37.0,1.0,133.0,222.0,39.0,0.8604651162790697,1.0,0.8109756097560976,0.9288702928870293,0.21428571428571427,43.0,1.0,164.0,239.0,182.0
19,2020-12-01,20,38.0,1.0,137.0,219.0,38.0,0.8837209302325582,1.0,0.8353658536585366,0.9163179916317992,0.2087912087912088,43.0,1.0,164.0,239.0,182.0
20,2020-12-01,21,37.0,1.0,138.0,206.0,39.0,0.8604651162790697,1.0,0.8414634146341463,0.8619246861924686,0.21428571428571427,43.0,1.0,164.0,239.0,182.0
21,2020-12-01,22,37.0,1.0,137.0,4.0,39.0,0.8604651162790697,1.0,0.8353658536585366,0.016736401673640166,0.21428571428571427,43.0,1.0,164.0,239.0,182.0
22,2020-12-01,23,37.0,1.0,137.0,2.0,39.0,0.8604651162790697,1.0,0.8353658536585366,0.008368200836820083,0.21428571428571427,43.0,1.0,164.0,239.0,182.0
23,2020-12-01,24,35.0,1.0,138.0,1.0,38.0,0.813953488372093,1.0,0.8414634146341463,0.0041841004184100415,0.2087912087912088,43.0,1.0,164.0,239.0,182.0
24,2020-12-02,1,34.0,1.0,137.0,1.0,37.0,0.7906976744186046,1.0,0.8353658536585366,0.0041841004184100415,0.20218579234972678,43.0,1.0,164.0,239.0,183.0
25,2020-12-02,2,35.0,1.0,135.0,1.0,35.0,0.813953488372093,1.0,0.823170731707317,0.0041841004184100415,0.1912568306010929,43.0,1.0,164.0,239.0,183.0
26,2020-12-02,3,34.0,1.0,135.0,1.0,36.0,0.7906976744186046,1.0,0.823170731707317,0.0041841004184100415,0.19672131147540983,43.0,1.0,164.0,239.0,183.0
27,2020-12-02,4,34.0,1.0,134.0,1.0,36.0,0.7906976744186046,1.0,0.8170731707317073,0.0041841004184100415,0.19672131147540983,43.0,1.0,164.0,239.0,183.0
28,2020-12-02,5,35.0,1.0,134.0,2.0,36.0,0.813953488372093,1.0,0.8170731707317073,0.008368200836820083,0.19672131147540983,43.0,1.0,164.0,239.0,183.0
29,2020-12-02,6,36.0,1.0,134.0,2.0,34.0,0.8372093023255814,1.0,0.8170731707317073,0.008368200836820083,0.18579234972677597,43.0,1.0,164.0,239.0,183.0
30,2020-12-02,7,35.0,1.0,133.0,193.0,35.0,0.813953488372093,1.0,0.8109756097560976,0.8075313807531381,0.1912568306010929,43.0,1.0,164.0,239.0,183.0
31,2020-12-02,8,35.0,1.0,132.0,221.0,35.0,0.813953488372093,1.0,0.8048780487804879,0.9246861924686193,0.1912568306010929,43.0,1.0,164.0,239.0,183.0
32,2020-12-02,9,35.0,1.0,133.0,224.0,36.0,0.813953488372093,1.0,0.8109756097560976,0.9372384937238494,0.19672131147540983,43.0,1.0,164.0,239.0,183.0
33,2020-12-02,10,33.0,1.0,135.0,224.0,38.0,0.7674418604651163,1.0,0.823170731707317,0.9372384937238494,0.20765027322404372,43.0,1.0,164.0,239.0,183.0
34,2020-12-02,11,34.0,1.0,134.0,225.0,37.0,0.7906976744186046,1.0,0.8170731707317073,0.9414225941422594,0.20218579234972678,43.0,1.0,164.0,239.0,183.0
35,2020-12-02,12,36.0,1.0,132.0,224.0,39.0,0.8372093023255814,1.0,0.8048780487804879,0.9372384937238494,0.21311475409836064,43.0,1.0,164.0,239.0,183.0
36,2020-12-02,13,36.0,1.0,131.0,226.0,37.0,0.8372093023255814,1.0,0.7987804878048781,0.9456066945606695,0.20218579234972678,43.0,1.0,164.0,239.0,183.0
37,2020-12-02,14,36.0,1.0,132.0,225.0,38.0,0.8372093023255814,1.0,0.8048780487804879,0.9414225941422594,0.20765027322404372,43.0,1.0,164.0,239.0,183.0
38,2020-12-02,15,36.0,1.0,133.0,224.0,37.0,0.8372093023255814,1.0,0.8109756097560976,0.9372384937238494,0.20218579234972678,43.0,1.0,164.0,239.0,183.0
39,2020-12-02,16,38.0,1.0,131.0,224.0,38.0,0.8837209302325582,1.0,0.7987804878048781,0.9372384937238494,0.20765027322404372,43.0,1.0,164.0,239.0,183.0
40,2020-12-02,17,37.0,1.0,132.0,224.0,37.0,0.8604651162790697,1.0,0.8048780487804879,0.9372384937238494,0.20218579234972678,43.0,1.0,164.0,239.0,183.0
41,2020-12-02,18,37.0,1.0,133.0,224.0,36.0,0.8604651162790697,1.0,0.8109756097560976,0.9372384937238494,0.19672131147540983,43.0,1.0,164.0,239.0,183.0
42,2020-12-02,19,37.0,1.0,134.0,223.0,35.0,0.8604651162790697,1.0,0.8170731707317073,0.9330543933054394,0.1912568306010929,43.0,1.0,164.0,239.0,183.0
43,2020-12-02,20,38.0,1.0,135.0,219.0,35.0,0.8837209302325582,1.0,0.823170731707317,0.9163179916317992,0.1912568306010929,43.0,1.0,164.0,239.0,183.0
44,2020-12-02,21,37.0,1.0,137.0,206.0,35.0,0.8604651162790697,1.0,0.8353658536585366,0.8619246861924686,0.1912568306010929,43.0,1.0,164.0,239.0,183.0
45,2020-12-02,22,36.0,1.0,137.0,3.0,35.0,0.8372093023255814,1.0,0.8353658536585366,0.012552301255230125,0.1912568306010929,43.0,1.0,164.0,239.0,183.0
