,fecha_opreal,hora_opreal,active_plants_eolica,active_plants_geotermica,active_plants_hidraulica,active_plants_solar,active_plants_termica,percentage_active_eolica,percentage_active_geotermica,percentage_active_hidraulica,percentage_active_solar,percentage_active_termica,total_plants_eolica,total_plants_geotermica,total_plants_hidraulica,total_plants_solar,total_plants_termica
0,2024-07-01,1,55.0,1.0,121.0,5.0,39.0,0.873015873015873,1.0,0.6954022988505747,0.008038585209003215,0.19306930693069307,63.0,1.0,174.0,622.0,202.0
1,2024-07-01,2,55.0,1.0,119.0,4.0,40.0,0.873015873015873,1.0,0.6839080459770115,0.006430868167202572,0.19801980198019803,63.0,1.0,174.0,622.0,202.0
2,2024-07-01,3,55.0,1.0,119.0,4.0,40.0,0.873015873015873,1.0,0.6839080459770115,0.006430868167202572,0.19801980198019803,63.0,1.0,174.0,622.0,202.0
3,2024-07-01,4,56.0,1.0,118.0,5.0,39.0,0.8888888888888888,1.0,0.6781609195402298,0.008038585209003215,0.19306930693069307,63.0,1.0,174.0,622.0,202.0
4,2024-07-01,5,57.0,1.0,118.0,6.0,39.0,0.9047619047619048,1.0,0.6781609195402298,0.00964630225080386,0.19306930693069307,63.0,1.0,174.0,622.0,202.0
5,2024-07-01,6,56.0,1.0,118.0,8.0,39.0,0.8888888888888888,1.0,0.6781609195402298,0.012861736334405145,0.19306930693069307,63.0,1.0,174.0,622.0,202.0
6,2024-07-01,7,58.0,1.0,117.0,17.0,39.0,0.9206349206349206,1.0,0.6724137931034483,0.027331189710610933,0.19306930693069307,63.0,1.0,174.0,622.0,202.0
7,2024-07-01,8,58.0,1.0,117.0,476.0,41.0,0.9206349206349206,1.0,0.6724137931034483,0.7652733118971061,0.20297029702970298,63.0,1.0,174.0,622.0,202.0
8,2024-07-01,9,57.0,1.0,118.0,563.0,41.0,0.9047619047619048,1.0,0.6781609195402298,0.905144694533762,0.20297029702970298,63.0,1.0,174.0,622.0,202.0
9,2024-07-01,10,56.0,1.0,117.0,566.0,38.0,0.8888888888888888,1.0,0.6724137931034483,0.909967845659164,0.18811881188118812,63.0,1.0,174.0,622.0,202.0
