,fecha_opreal,hora_opreal,active_plants_eolica,active_plants_geotermica,active_plants_hidraulica,active_plants_solar,active_plants_termica,percentage_active_eolica,percentage_active_geotermica,percentage_active_hidraulica,percentage_active_solar,percentage_active_termica,total_plants_eolica,total_plants_geotermica,total_plants_hidraulica,total_plants_solar,total_plants_termica
0,2020-02-01,1,28.0,1.0,117.0,1.0,45.0,0.8,1.0,0.7452229299363057,0.005649717514124294,0.2647058823529412,35.0,1.0,157.0,177.0,170.0
1,2020-02-01,2,31.0,1.0,118.0,1.0,41.0,0.8857142857142857,1.0,0.7515923566878981,0.005649717514124294,0.2411764705882353,35.0,1.0,157.0,177.0,170.0
2,2020-02-01,3,32.0,1.0,117.0,1.0,42.0,0.9142857142857143,1.0,0.7452229299363057,0.005649717514124294,0.24705882352941178,35.0,1.0,157.0,177.0,170.0
3,2020-02-01,4,31.0,1.0,115.0,1.0,41.0,0.8857142857142857,1.0,0.732484076433121,0.005649717514124294,0.2411764705882353,35.0,1.0,157.0,177.0,170.0
4,2020-02-01,5,27.0,1.0,113.0,2.0,41.0,0.7714285714285715,1.0,0.7197452229299363,0.011299435028248588,0.2411764705882353,35.0,1.0,157.0,177.0,170.0
5,2020-02-01,6,23.0,1.0,115.0,3.0,40.0,0.6571428571428571,1.0,0.732484076433121,0.01694915254237288,0.23529411764705882,35.0,1.0,157.0,177.0,170.0
6,2020-02-01,7,20.0,1.0,114.0,11.0,40.0,0.5714285714285714,1.0,0.7261146496815286,0.062146892655367235,0.23529411764705882,35.0,1.0,157.0,177.0,170.0
7,2020-02-01,8,19.0,1.0,116.0,156.0,39.0,0.5428571428571428,1.0,0.7388535031847133,0.8813559322033898,0.22941176470588234,35.0,1.0,157.0,177.0,170.0
8,2020-02-01,9,24.0,1.0,115.0,162.0,39.0,0.6857142857142857,1.0,0.732484076433121,0.9152542372881356,0.22941176470588234,35.0,1.0,157.0,177.0,170.0
9,2020-02-01,10,21.0,1.0,115.0,163.0,40.0,0.6,1.0,0.732484076433121,0.9209039548022598,0.23529411764705882,35.0,1.0,157.0,177.0,170.0
10,2020-02-01,11,22.0,1.0,118.0,161.0,39.0,0.6285714285714286,1.0,0.7515923566878981,0.9096045197740112,0.22941176470588234,35.0,1.0,157.0,177.0,170.0
