,fecha_opreal,hora_opreal,active_plants_eolica,active_plants_geotermica,active_plants_hidraulica,active_plants_solar,active_plants_termica,percentage_active_eolica,percentage_active_geotermica,percentage_active_hidraulica,percentage_active_solar,percentage_active_termica,total_plants_eolica,total_plants_geotermica,total_plants_hidraulica,total_plants_solar,total_plants_termica
0,2021-02-01,1,34.0,0.0,113.0,2.0,42.0,0.7727272727272727,0.0,0.6932515337423313,0.008,0.22950819672131148,44.0,0.0,163.0,250.0,183.0
1,2021-02-01,2,33.0,0.0,113.0,2.0,40.0,0.75,0.0,0.6932515337423313,0.008,0.2185792349726776,44.0,0.0,163.0,250.0,183.0
2,2021-02-01,3,34.0,0.0,114.0,2.0,41.0,0.7727272727272727,0.0,0.6993865030674846,0.008,0.22404371584699453,44.0,0.0,163.0,250.0,183.0
3,2021-02-01,4,34.0,0.0,110.0,2.0,38.0,0.7727272727272727,0.0,0.6748466257668712,0.008,0.20765027322404372,44.0,0.0,163.0,250.0,183.0
4,2021-02-01,5,34.0,0.0,110.0,2.0,36.0,0.7727272727272727,0.0,0.6748466257668712,0.008,0.19672131147540983,44.0,0.0,163.0,250.0,183.0
5,2021-02-01,6,34.0,0.0,111.0,3.0,36.0,0.7727272727272727,0.0,0.6809815950920245,0.012,0.19672131147540983,44.0,0.0,163.0,250.0,183.0
6,2021-02-01,7,34.0,0.0,112.0,7.0,40.0,0.7727272727272727,0.0,0.6871165644171779,0.028,0.2185792349726776,44.0,0.0,163.0,250.0,183.0
7,2021-02-01,8,34.0,0.0,111.0,202.0,39.0,0.7727272727272727,0.0,0.6809815950920245,0.808,0.21311475409836064,44.0,0.0,163.0,250.0,183.0
8,2021-02-01,9,34.0,0.0,114.0,219.0,41.0,0.7727272727272727,0.0,0.6993865030674846,0.876,0.22404371584699453,44.0,0.0,163.0,250.0,183.0
9,2021-02-01,10,34.0,0.0,111.0,224.0,43.0,0.7727272727272727,0.0,0.6809815950920245,0.896,0.23497267759562843,44.0,0.0,163.0,250.0,183.0
10,2021-02-01,11,35.0,0.0,115.0,227.0,45.0,0.7954545454545454,0.0,0.7055214723926381,0.908,0.2459016393442623,44.0,0.0,163.0,250.0,183.0
