,fecha_opreal,hora_opreal,active_plants_eolica,active_plants_geotermica,active_plants_hidraulica,active_plants_solar,active_plants_termica,percentage_active_eolica,percentage_active_geotermica,percentage_active_hidraulica,percentage_active_solar,percentage_active_termica,total_plants_eolica,total_plants_geotermica,total_plants_hidraulica,total_plants_solar,total_plants_termica
0,2020-05-01,1,27.0,1.0,120.0,2.0,48.0,0.75,1.0,0.75,0.00980392156862745,0.27906976744186046,36.0,1.0,160.0,204.0,172.0
1,2020-05-01,2,26.0,1.0,116.0,2.0,45.0,0.7222222222222222,1.0,0.725,0.00980392156862745,0.2616279069767442,36.0,1.0,160.0,204.0,172.0
2,2020-05-01,3,26.0,1.0,115.0,2.0,46.0,0.7222222222222222,1.0,0.71875,0.00980392156862745,0.26744186046511625,36.0,1.0,160.0,204.0,172.0
3,2020-05-01,4,27.0,1.0,115.0,2.0,46.0,0.75,1.0,0.71875,0.00980392156862745,0.26744186046511625,36.0,1.0,160.0,204.0,172.0
4,2020-05-01,5,20.0,1.0,113.0,3.0,46.0,0.5555555555555556,1.0,0.70625,0.014705882352941176,0.26744186046511625,36.0,1.0,160.0,204.0,172.0
5,2020-05-01,6,18.0,1.0,113.0,4.0,47.0,0.5,1.0,0.70625,0.0196078431372549,0.27325581395348836,36.0,1.0,160.0,204.0,172.0
6,2020-05-01,7,22.0,1.0,112.0,8.0,48.0,0.6111111111111112,1.0,0.7,0.0392156862745098,0.27906976744186046,36.0,1.0,160.0,204.0,172.0
7,2020-05-01,8,22.0,1.0,112.0,183.0,47.0,0.6111111111111112,1.0,0.7,0.8970588235294118,0.27325581395348836,36.0,1.0,160.0,204.0,172.0
8,2020-05-01,9,18.0,1.0,113.0,189.0,51.0,0.5,1.0,0.70625,0.9264705882352942,0.29651162790697677,36.0,1.0,160.0,204.0,172.0
9,2020-05-01,10,19.0,1.0,113.0,190.0,51.0,0.5277777777777778,1.0,0.70625,0.9313725490196079,0.29651162790697677,36.0,1.0,160.0,204.0,172.0
10,2020-05-01,11,21.0,1.0,111.0,188.0,50.0,0.5833333333333334,1.0,0.69375,0.9215686274509803,0.29069767441860467,36.0,1.0,160.0,204.0,172.0
11,2020-05-01,12,23.0,1.0,112.0,188.0,50.0,0.6388888888888888,1.0,0.7,0.9215686274509803,0.29069767441860467,36.0,1.0,160.0,204.0,172.0
12,2020-05-01,13,20.0,1.0,111.0,188.0,50.0,0.5555555555555556,1.0,0.69375,0.9215686274509803,0.29069767441860467,36.0,1.0,160.0,204.0,172.0
